"X1","X2"
"MWG","A=(MWG-32)/16"
"NWG","B=(NWG-32)/16"
"KWG","C=-1"
"MDIMC","D=(MDIMC-16)/8"
"NDIMC","E=(NDIMC-16)/8"
"MDIMA","F=(MDIMA-16)/8"
"NDIMB","G=(NDIMB-16)/8"
"KWI","H=-1"
"VWM","J=(VWM-2)/1"
"VWN","K=(VWN-2)/1"
"STRM","L=-1"
"STRN","M=-1"
"SA","N=(SA-0.5)/0.5"
"SB","O=(SB-0.5)/0.5"
"PRECISION","P=-1"
"Condition","C==-1 and H==-1 and L==-1 and M==-1 and N==1 and O==-1 and P==-1"
"Global size","1358320.43 -722877.55*A  -709847.01*B  +822951.66*D  +831237.97*E  -71896.46*F  -80557.71*G  +20490.11*J  +26164.46*K  +152128.23*(A**2)  +148272.97*(B**2)  -11120.71*(D**2)  -3823.14*(E**2)  +1258.22*(F**2)  +145143.04*A*B  -281455.84*A*D  -261529.90*B*D  -278256.87*A*E  -275547.84*B*E  +502870.60*D*E  +43343.48*A*F  +42408.11*B*F  -74764.72*D*F  -86635.36*E*F  +50064.90*A*G  +54037.89*B*G  -93980.47*D*G  -75476.08*E*G  +11086.22*F*G  -1513.67*A*J  +16186.84*B*J  +16158.68*D*J  -10142.67*E*J  -5946.90*F*J  -1118.69*G*J  +9847.81*A*K  -561.20*B*K  -1523.59*D*K  +25286.06*E*K  +1386.54*F*K  +6774.70*J*K  +91017.88*A*B*D  +94112.09*A*B*E  -194324.56*A*D*E  -186512.85*B*D*E  -25503.62*A*B*F  +45513.29*A*D*F  +24477.78*B*D*F  +52768.60*A*E*F  +30998.25*B*E*F  -62721.18*D*E*F  -31961.61*A*B*G  +39436.46*A*D*G  +62630.62*B*D*G  +28560.61*A*E*G  +53167.41*B*E*G  -64288.19*D*E*G  -6122.58*A*F*G  -7560.35*B*F*G  +7177.60*D*F*G  +5821.76*E*F*G  -13560.18*A*B*J  -6005.35*B*D*J  +18037.20*A*E*J  -1039.84*B*E*J  +21127.27*D*E*J  +4299.57*B*F*J  -7311.69*D*F*J  -8085.51*E*F*J  -2081.10*A*G*J  -891.15*B*G*J  -5074.72*D*G*J  -5835.70*E*G*J  +1398.72*F*G*J  -12345.88*A*B*K  -5169.34*A*D*K  +15514.98*B*D*K  -8672.91*A*E*K  +22259.67*D*E*K  -831.92*A*F*K  -2719.74*B*F*K  -3946.40*D*F*K  -2665.03*E*F*K  -3647.12*A*J*K  -3924.29*B*J*K  +1341.17*D*J*K  +1014.39*E*J*K  +138.65*F*J*K  +75508.39*A*B*D*E  -14775.58*A*B*D*F  -18687.87*A*B*E*F  +38565.92*A*D*E*F  +26615.72*B*D*E*F  -24283.82*A*B*D*G  -18772.09*A*B*E*G  +31572.02*A*D*E*G  +45371.25*B*D*E*G  +4477.45*A*B*F*G  -3652.10*A*D*F*G  -4849.68*B*D*F*G  -2705.67*A*E*F*G  -4276.35*B*E*F*G  +7420.05*D*E*F*G  -3395.45*A*B*E*J  -6674.50*B*D*E*J  +2536.69*B*D*F*J  +3188.74*B*E*F*J  -5839.92*D*E*F*J  +1688.27*A*B*G*J  +1933.67*B*D*G*J  +1167.55*A*E*G*J  +2869.46*B*E*G*J  -4091.42*D*E*G*J  -697.28*B*F*G*J  +882.54*D*F*G*J  +1160.20*E*F*G*J  -2717.18*A*B*D*K  -9310.16*A*D*E*K  +1631.84*A*B*F*K  +2367.84*A*D*F*K  +702.41*B*D*F*K  +1599.02*A*E*F*K  -2936.02*D*E*F*K  +2365.60*A*B*J*K  -94.41*B*D*J*K  -151.68*A*E*J*K  +1555.37*D*E*J*K  -271.97*B*F*J*K  -394.64*D*F*J*K  -266.50*E*F*J*K  -16102.60*A*B*D*E*F  -20548.66*A*B*D*E*G  +2820.89*A*B*D*F*G  +2476.90*A*B*E*F*G  -3518.82*A*D*E*F*G  -5242.10*B*D*E*F*G  +2794.74*B*D*E*F*J  -659.39*A*B*E*G*J  +1882.30*B*D*E*G*J  -396.05*B*D*F*G*J  -338.72*B*E*F*G*J  +1174.20*D*E*F*G*J  -421.45*A*B*D*F*K  +1761.61*A*D*E*F*K  +70.24*B*D*F*J*K  -293.60*D*E*F*J*K  +3012.09*A*B*D*E*F*G  -391.04*B*D*E*F*G*J "
